region,country,weather_station,station_code,data_format,url
4,USA,Prescott,723723,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Prescott.723723_TMY2.zip
4,USA,Safford.AWOS,722747,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Safford.AWOS.722747_TMY3.zip
4,USA,Scottsdale.Muni.AP,722789,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Scottsdale.Muni.AP.722789_TMY3.zip
4,USA,Show.Low.Muni.AP,723747,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Show.Low.Muni.AP.723747_TMY3.zip
4,USA,Tucson,722740,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Tucson.722740_TMY2.zip
4,USA,Tucson.Intl.AP,722740,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Tucson.Intl.AP.722740_TMY.zip
4,USA,Tucson.Intl.AP,722740,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Tucson.Intl.AP.722740_TMY3.zip
4,USA,Winslow.Muni.AP,723740,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Winslow.Muni.AP.723740_TMY.zip
4,USA,Winslow.Muni.AP,723740,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Winslow.Muni.AP.723740_TMY3.zip
4,USA,Yuma.Intl.AP,722800,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Yuma.Intl.AP.722800_TMY.zip
4,USA,Yuma.Intl.AP,722800,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Yuma.Intl.AP.722800_TMY3.zip
4,USA,Yuma.MCAS,699604,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_AZ_Yuma.MCAS.699604_TMY3.zip
4,USA,Alturas,725958,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Alturas.725958_TMY3.zip
4,USA,Arcata,725945,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Arcata.725945_TMY2.zip
4,USA,Arcata.AP,725945,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Arcata.AP.725945_TMY.zip
4,USA,Arcata.AP,725945,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Arcata.AP.725945_TMY3.zip
4,USA,Bakersfield-Meadows.Field,723840,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Bakersfield-Meadows.Field.723840_TMY.zip
4,USA,Bakersfield-Meadows.Field,723840,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Bakersfield-Meadows.Field.723840_TMY3.zip
4,USA,Bakersfield,723840,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Bakersfield.723840_TMY2.zip
4,USA,Barstow-Daggett,723815,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Barstow-Daggett.723815_TMY2.zip
4,USA,Barstow.Daggett.AP,723815,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Barstow.Daggett.AP.723815_TMY.zip
4,USA,Barstow.Daggett.AP,723815,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Barstow.Daggett.AP.723815_TMY3.zip
4,USA,Beale.AFB,724837,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Beale.AFB.724837_TMY3.zip
4,USA,Bishop.AP,724800,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Bishop.AP.724800_TMY3.zip
4,USA,Blue.Canyon.AP,725845,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Blue.Canyon.AP.725845_TMY3.zip
4,USA,Blythe-Riverside.County.AP,747188,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Blythe-Riverside.County.AP.747188_TMY3.zip
4,USA,Burbank-Glendale-Passadena.Bob.Hope.AP,722880,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3.zip
4,USA,Camarillo.AWOS,723926,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Camarillo.AWOS.723926_TMY3.zip
4,USA,Camp.Pendleton.MCAS,722926,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Camp.Pendleton.MCAS.722926_TMY3.zip
4,USA,Carlsbad,722927,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Carlsbad.722927_TMY3.zip
4,USA,China.Lake.NAF,746120,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_China.Lake.NAF.746120_TMY.zip
4,USA,China.Lake.NAF,746120,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_China.Lake.NAF.746120_TMY3.zip
4,USA,Chino.AP,722899,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Chino.AP.722899_TMY3.zip
4,USA,Chula.Vista-Brown.Field.Muni.AP,722904,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Chula.Vista-Brown.Field.Muni.AP.722904_TMY3.zip
4,USA,Concord-Buchanan.Field,724936,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Concord-Buchanan.Field.724936_TMY3.zip
4,USA,Crescent.City-Jack.McNamara.Field,725946,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Crescent.City-Jack.McNamara.Field.725946_TMY3.zip
4,USA,Edwards.AFB,723810,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Edwards.AFB.723810_TMY3.zip
4,USA,El.Toro.MCAS,690140,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_El.Toro.MCAS.690140_TMY.zip
4,USA,Fairfield-Travis.AFB,745160,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Fairfield-Travis.AFB.745160_TMY3.zip
4,USA,Fresno,723890,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Fresno.723890_TMY2.zip
4,USA,Fresno.Air.Terminal,723890,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Fresno.Air.Terminal.723890_TMY.zip
4,USA,Fresno.Air.Terminal,723890,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Fresno.Air.Terminal.723890_TMY3.zip
4,USA,Fullerton.Muni.AP,722976,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Fullerton.Muni.AP.722976_TMY3.zip
4,USA,Hawthorne-Jack.Northrop.Field,722956,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Hawthorne-Jack.Northrop.Field.722956_TMY3.zip
4,USA,Hayward.Air.Terminal,724935,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Hayward.Air.Terminal.724935_TMY3.zip
4,USA,Imperial.County.AP,747185,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Imperial.County.AP.747185_TMY3.zip
4,USA,Lancaster-Gen.Wm.Fox.Field,723816,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3.zip
4,USA,Lemoore.NAS,747020,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Lemoore.NAS.747020_TMY3.zip
4,USA,Livermore.Muni.AP,724927,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Livermore.Muni.AP.724927_TMY3.zip
4,USA,Lompoc.AWOS,722895,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Lompoc.AWOS.722895_TMY3.zip
4,USA,Long.Beach-Daugherty.Field,722970,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Long.Beach-Daugherty.Field.722970_TMY.zip
4,USA,Long.Beach-Daugherty.Field,722970,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.zip
4,USA,Long.Beach,722970,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Long.Beach.722970_TMY2.zip
4,USA,Los.Angeles,722950,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Los.Angeles.722950_TMY2.zip
4,USA,Los.Angeles.Intl.AP,722950,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Los.Angeles.Intl.AP.722950_TMY.zip
4,USA,Los.Angeles.Intl.AP,722950,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Los.Angeles.Intl.AP.722950_TMY3.zip
4,USA,March.AFB,722860,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_March.AFB.722860_TMY3.zip
4,USA,Merced-Macready.Field,724815,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Merced-Macready.Field.724815_TMY3.zip
4,USA,Modesto.Muni.AP,724926,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Modesto.Muni.AP.724926_TMY3.zip
4,USA,Montague-Siskiyou.County.AP,725955,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Montague-Siskiyou.County.AP.725955_TMY3.zip
4,USA,Monterey.NAF,724915,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Monterey.NAF.724915_TMY3.zip
4,USA,Mount.Shasta,725957,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Mount.Shasta.725957_TMY.zip
4,USA,Mountain.View-Moffett.Field.NAS,745090,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Mountain.View-Moffett.Field.NAS.745090_TMY.zip
4,USA,Mountain.View-Moffett.Field.NAS,745090,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Mountain.View-Moffett.Field.NAS.745090_TMY3.zip
4,USA,Napa.County.AP,724955,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Napa.County.AP.724955_TMY3.zip
4,USA,Needles.AP,723805,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Needles.AP.723805_TMY3.zip
4,USA,Oakland.Intl.AP,724930,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Oakland.Intl.AP.724930_TMY.zip
4,USA,Oakland.Intl.AP,724930,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Oakland.Intl.AP.724930_TMY3.zip
4,USA,Oxnard.AP,723927,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Oxnard.AP.723927_TMY3.zip
4,USA,Palm.Springs-Thermal.AP,747187,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Palm.Springs-Thermal.AP.747187_TMY3.zip
4,USA,Palm.Springs.Intl.AP,722868,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Palm.Springs.Intl.AP.722868_TMY3.zip
4,USA,Palmdale.AP,723820,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Palmdale.AP.723820_TMY3.zip
4,USA,Paso.Robles.Muni.AP,723965,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Paso.Robles.Muni.AP.723965_TMY3.zip
4,USA,Point.Mugu.NAS,723910,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Point.Mugu.NAS.723910_TMY.zip
4,USA,Point.Mugu.NAS,723910,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Point.Mugu.NAS.723910_TMY3.zip
4,USA,Porterville.AWOS,723895,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Porterville.AWOS.723895_TMY3.zip
4,USA,Red.Bluff.Muni.AP,725910,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Red.Bluff.Muni.AP.725910_TMY.zip
4,USA,Red.Bluff.Muni.AP,725910,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Red.Bluff.Muni.AP.725910_TMY3.zip
4,USA,Redding.Muni.AP,725920,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Redding.Muni.AP.725920_TMY3.zip
4,USA,Riverside.Muni.AP,722869,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Riverside.Muni.AP.722869_TMY3.zip
4,USA,Sacramento,724835,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Sacramento.724835_TMY2.zip
4,USA,Sacramento.Exec.AP,724830,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Sacramento.Exec.AP.724830_TMY.zip
4,USA,Sacramento.Exec.AP,724830,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Sacramento.Exec.AP.724830_TMY3.zip
4,USA,Sacramento.Metro.AP,724839,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Sacramento.Metro.AP.724839_TMY3.zip
4,USA,Salinas.Muni.AP,724917,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Salinas.Muni.AP.724917_TMY3.zip
4,USA,San.Diego-Lindbergh.Field,722900,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Diego-Lindbergh.Field.722900_TMY.zip
4,USA,San.Diego-Lindbergh.Field,722900,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.zip
4,USA,San.Diego-Miramar.NAS,722930,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Diego-Miramar.NAS.722930_TMY3.zip
4,USA,San.Diego-Montgomery.Field,722903,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Diego-Montgomery.Field.722903_TMY3.zip
4,USA,San.Diego-North.Island.NAS,722906,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Diego-North.Island.NAS.722906_TMY3.zip
4,USA,San.Diego,722900,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Diego.722900_TMY2.zip
4,USA,San.Francisco,724940,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Francisco.724940_TMY2.zip
4,USA,San.Francisco.Intl.AP,724940,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Francisco.Intl.AP.724940_TMY.zip
4,USA,San.Francisco.Intl.AP,724940,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Francisco.Intl.AP.724940_TMY3.zip
4,USA,San.Jose.Intl.AP,724945,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Jose.Intl.AP.724945_TMY3.zip
4,USA,San.Luis.Obispo.AP,722897,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_San.Luis.Obispo.AP.722897_TMY3.zip
4,USA,Sandberg,723830,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Sandberg.723830_TMY3.zip
4,USA,Santa.Ana-John.Wayne.AP,722977,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Santa.Ana-John.Wayne.AP.722977_TMY3.zip
4,USA,Santa.Barbara.Muni.AP,723925,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Santa.Barbara.Muni.AP.723925_TMY3.zip
4,USA,Santa.Maria,723940,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Santa.Maria.723940_TMY2.zip
4,USA,Santa.Maria.Public.AP,723940,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Santa.Maria.Public.AP.723940_TMY.zip
4,USA,Santa.Maria.Public.AP,723940,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Santa.Maria.Public.AP.723940_TMY3.zip
4,USA,Santa.Monica.Muni.AP,722885,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Santa.Monica.Muni.AP.722885_TMY3.zip
4,USA,Santa.Rosa.AWOS,724957,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Santa.Rosa.AWOS.724957_TMY3.zip
4,USA,South.Lake.Tahoe-Lake.Tahoe.AP,725847,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_South.Lake.Tahoe-Lake.Tahoe.AP.725847_TMY3.zip
4,USA,Stockton.Metro.AP,724920,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Stockton.Metro.AP.724920_TMY3.zip
4,USA,Truckee.Tahoe.AP,725846,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Truckee.Tahoe.AP.725846_TMY3.zip
4,USA,Twentynine.Palms,690150,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Twentynine.Palms.690150_TMY3.zip
4,USA,Ukiah.Muni.AP,725905,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Ukiah.Muni.AP.725905_TMY3.zip
4,USA,Van.Nuys.AP,722886,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Van.Nuys.AP.722886_TMY3.zip
4,USA,Visalia.Muni.AWOS,723896,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Visalia.Muni.AWOS.723896_TMY3.zip
4,USA,Yuba.County.AP,724838,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CA_Yuba.County.AP.724838_TMY3.zip
4,USA,Akron-Washington.County.AP,724698,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Akron-Washington.County.AP.724698_TMY3.zip
4,USA,Alamosa,724620,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Alamosa.724620_TMY2.zip
4,USA,Alamosa.Muni.AP,724620,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Alamosa.Muni.AP.724620_TMY3.zip
4,USA,Aspen-Pitkin.County-Sardy.Field,724676,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Aspen-Pitkin.County-Sardy.Field.724676_TMY3.zip
4,USA,Aurora-Buckley.Field.ANGB,724695,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Aurora-Buckley.Field.ANGB.724695_TMY3.zip
4,USA,Boulder-Broomfield-Jefferson.County.AP,724699,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.zip
4,USA,Boulder,724699,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Boulder.724699_TMY2.zip
4,USA,Colorado.Springs-Peterson.Field,724660,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Colorado.Springs-Peterson.Field.724660_TMY.zip
4,USA,Colorado.Springs-Peterson.Field,724660,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.zip
4,USA,Colorado.Springs,724660,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Colorado.Springs.724660_TMY2.zip
4,USA,Cortez-Montezuma.County.AP,724767,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Cortez-Montezuma.County.AP.724767_TMY3.zip
4,USA,Craig.Moffat.AP,725700,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Craig.Moffat.AP.725700_TMY3.zip
4,USA,Denver-Stapleton,724690,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Denver-Stapleton.724690_TMY.zip
4,USA,Denver.Intl.AP,725650,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Denver.Intl.AP.725650_TMY3.zip
4,USA,Durango-La.Plata.County.AP,724625,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Durango-La.Plata.County.AP.724625_TMY3.zip
4,USA,Eagle,724675,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Eagle.724675_TMY2.zip
4,USA,Eagle.County.Rgnl.AP,724675,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Eagle.County.Rgnl.AP.724675_TMY.zip
4,USA,Eagle.County.Rgnl.AP,724675,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.zip
4,USA,Fort.Collins.AWOS,724769,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Fort.Collins.AWOS.724769_TMY3.zip
4,USA,Golden-NREL,724666,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Golden-NREL.724666_TMY3.zip
4,USA,Grand.Junction-Walker.Field,724760,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Grand.Junction-Walker.Field.724760_TMY.zip
4,USA,Grand.Junction-Walker.Field,724760,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Grand.Junction-Walker.Field.724760_TMY3.zip
4,USA,Grand.Junction,724760,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Grand.Junction.724760_TMY2.zip
4,USA,Greeley-Weld.County.AWOS,724768,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Greeley-Weld.County.AWOS.724768_TMY3.zip
4,USA,Gunnison.County.AWOS,724677,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Gunnison.County.AWOS.724677_TMY3.zip
4,USA,Hayden-Yampa.AWOS,725715,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Hayden-Yampa.AWOS.725715_TMY3.zip
4,USA,La.Junta.Muni.AP,724635,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_La.Junta.Muni.AP.724635_TMY3.zip
4,USA,Lamar.Muni.AP,724636,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Lamar.Muni.AP.724636_TMY3.zip
4,USA,Leadville-Lake.County.AP,724673,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Leadville-Lake.County.AP.724673_TMY3.zip
4,USA,Limon.Muni.AP,724665,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Limon.Muni.AP.724665_TMY3.zip
4,USA,Montrose.County.AP,724765,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Montrose.County.AP.724765_TMY3.zip
4,USA,Pueblo,724640,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Pueblo.724640_TMY2.zip
4,USA,Pueblo.Mem.AP,724640,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Pueblo.Mem.AP.724640_TMY.zip
4,USA,Pueblo.Mem.AP,724640,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Pueblo.Mem.AP.724640_TMY3.zip
4,USA,Rifle-Garfield.County.Rgnl.AP,725717,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Rifle-Garfield.County.Rgnl.AP.725717_TMY3.zip
4,USA,Trinidad-Las.Animas.County.AP,724645,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CO_Trinidad-Las.Animas.County.AP.724645_TMY3.zip
4,USA,Bridgeport-Sikorsky.Mem.AP,725040,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3.zip
4,USA,Bridgeport,725040,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Bridgeport.725040_TMY2.zip
4,USA,Danbury.Muni.AP,725086,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Danbury.Muni.AP.725086_TMY3.zip
4,USA,Groton-New.London.AP,725046,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Groton-New.London.AP.725046_TMY3.zip
4,USA,Hartford-Bradley.Intl.AP,725080,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Hartford-Bradley.Intl.AP.725080_TMY.zip
4,USA,Hartford-Bradley.Intl.AP,725080,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3.zip
4,USA,Hartford-Brainard.Field,725087,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Hartford-Brainard.Field.725087_TMY3.zip
4,USA,Hartford,725087,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Hartford.725087_TMY2.zip
4,USA,New.Haven-Tweed.AP,725045,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_New.Haven-Tweed.AP.725045_TMY3.zip
4,USA,Oxford.AWOS,725029,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_CT_Oxford.AWOS.725029_TMY3.zip
4,USA,Dover.AFB,724088,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_DE_Dover.AFB.724088_TMY3.zip
4,USA,Wilmington-New.Castle.County.AP,724089,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_DE_Wilmington-New.Castle.County.AP.724089_TMY.zip
4,USA,Wilmington-New.Castle.County.AP,724089,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.zip
4,USA,Wilmington,724089,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_DE_Wilmington.724089_TMY2.zip
4,USA,Apalachicola,722200,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Apalachicola.722200_TMY.zip
4,USA,Crestview-Bob.Sikes.AP,722215,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Crestview-Bob.Sikes.AP.722215_TMY3.zip
4,USA,Daytona.Beach,722056,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Daytona.Beach.722056_TMY2.zip
4,USA,Daytona.Beach.Intl.AP,722056,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Daytona.Beach.Intl.AP.722056_TMY.zip
4,USA,Daytona.Beach.Intl.AP,722056,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Daytona.Beach.Intl.AP.722056_TMY3.zip
4,USA,Fort.Lauderdale.Executive.AP,722039,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Fort.Lauderdale.Executive.AP.722039_TMY3.zip
4,USA,Fort.Lauderdale.Intl.AP,722025,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Fort.Lauderdale.Intl.AP.722025_TMY3.zip
4,USA,Fort.Myers-Page.Field,722106,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Fort.Myers-Page.Field.722106_TMY3.zip
4,USA,Fort.Pierce-St.Lucie.County.AP,722103,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Fort.Pierce-St.Lucie.County.AP.722103_TMY3.zip
4,USA,Fort.Walton.Beach-Hurlburt.Field,747770,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Fort.Walton.Beach-Hurlburt.Field.747770_TMY3.zip
4,USA,Gainesville.Rgnl.AP,722146,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Gainesville.Rgnl.AP.722146_TMY3.zip
4,USA,Homestead.AFB,722026,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Homestead.AFB.722026_TMY3.zip
4,USA,Jacksonville-Craig.Field,722068,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Jacksonville-Craig.Field.722068_TMY3.zip
4,USA,Jacksonville,722060,TMY2,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Jacksonville.722060_TMY2.zip
4,USA,Jacksonville.Intl.AP,722060,TMY,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Jacksonville.Intl.AP.722060_TMY.zip
4,USA,Jacksonville.Intl.AP,722060,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Jacksonville.Intl.AP.722060_TMY3.zip
4,USA,Jacksonville.NAS,722065,TMY3,4_north_and_central_america_wmo_region_4/1_usa/USA_FL_Jacksonville.NAS.722065_TMY3.zip
